<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20160128,162100,76.6440000,76.6440000,76.6040000,76.6070000,1000000
USD000000TOD,1,20160128,162200,76.6000000,76.6050000,76.5570000,76.6050000,1773000
USD000000TOD,1,20160128,162300,76.6200000,76.6500000,76.6000000,76.6080000,1373000
USD000000TOD,1,20160128,162400,76.6200000,76.6200000,76.4660000,76.5150000,1253000
USD000000TOD,1,20160128,162500,76.4930000,76.5260000,76.4700000,76.5070000,766000
USD000000TOD,1,20160128,162600,76.5310000,76.5400000,76.4700000,76.5050000,1418000
USD000000TOD,1,20160128,162700,76.5240000,76.6110000,76.5240000,76.6110000,1827000
USD000000TOD,1,20160128,162800,76.6170000,76.6230000,76.5780000,76.5800000,537000
USD000000TOD,1,20160128,162900,76.5630000,76.6220000,76.5610000,76.6000000,1019000
USD000000TOD,1,20160128,163000,76.6000000,76.6000000,76.5650000,76.5870000,1992000
USD000000TOD,1,20160128,163100,76.6000000,76.7200000,76.5770000,76.7060000,3405000
USD000000TOD,1,20160128,163200,76.7280000,76.7740000,76.6650000,76.6700000,2463000
USD000000TOD,1,20160128,163300,76.6610000,76.7350000,76.6290000,76.7230000,3365000
USD000000TOD,1,20160128,163400,76.7400000,76.7570000,76.6890000,76.7170000,973000
USD000000TOD,1,20160128,163500,76.7140000,76.7490000,76.6960000,76.7200000,173000
USD000000TOD,1,20160128,163600,76.6850000,76.6880000,76.6360000,76.6730000,974000
USD000000TOD,1,20160128,163700,76.6400000,76.6510000,76.5640000,76.6510000,2019000
USD000000TOD,1,20160128,163800,76.6850000,76.7200000,76.6720000,76.7020000,1031000
USD000000TOD,1,20160128,163900,76.7100000,76.7100000,76.5710000,76.5900000,1166000
USD000000TOD,1,20160128,164000,76.5830000,76.5950000,76.5200000,76.5390000,2585000
USD000000TOD,1,20160128,164100,76.5300000,76.5730000,76.5000000,76.5000000,1756000
USD000000TOD,1,20160128,164200,76.5000000,76.5110000,76.4600000,76.4750000,1233000
USD000000TOD,1,20160128,164300,76.5140000,76.5250000,76.4950000,76.4950000,224000
USD000000TOD,1,20160128,164400,76.5040000,76.5400000,76.5000000,76.5250000,1006000
USD000000TOD,1,20160128,164500,76.5310000,76.6690000,76.5060000,76.6120000,1127000
USD000000TOD,1,20160128,164600,76.6190000,76.6480000,76.5940000,76.6480000,270000
USD000000TOD,1,20160128,164700,76.6300000,76.6600000,76.6110000,76.6600000,203000
USD000000TOD,1,20160128,164800,76.6540000,76.6540000,76.5520000,76.5520000,1553000
USD000000TOD,1,20160128,164900,76.5590000,76.5800000,76.5280000,76.5800000,3081000
USD000000TOD,1,20160128,165000,76.5390000,76.5390000,76.4800000,76.5000000,1869000
USD000000TOD,1,20160128,165100,76.4900000,76.5110000,76.4670000,76.5110000,2230000
USD000000TOD,1,20160128,165200,76.5000000,76.5070000,76.4370000,76.4370000,735000
USD000000TOD,1,20160128,165300,76.4480000,76.5230000,76.4360000,76.5230000,7589000
USD000000TOD,1,20160128,165400,76.5060000,76.5700000,76.5000000,76.5210000,1178000
USD000000TOD,1,20160128,165500,76.5050000,76.5260000,76.4980000,76.5050000,1900000
USD000000TOD,1,20160128,165600,76.5010000,76.5500000,76.4830000,76.4830000,2047000
USD000000TOD,1,20160128,165700,76.4940000,76.5500000,76.4000000,76.4000000,4040000
USD000000TOD,1,20160128,165800,76.4000000,76.4040000,76.0100000,76.0130000,7945000
USD000000TOD,1,20160128,165900,76.0220000,76.2290000,75.9810000,76.0000000,5775000
USD000000TOD,1,20160128,170000,76.0360000,76.0530000,75.8810000,75.9050000,3446000
USD000000TOD,1,20160128,170100,75.9060000,75.9100000,75.5610000,75.6420000,13074000
USD000000TOD,1,20160128,170200,75.6820000,75.8470000,75.6200000,75.7730000,9945000
USD000000TOD,1,20160128,170300,75.7600000,75.8500000,75.7310000,75.8200000,9976000
USD000000TOD,1,20160128,170400,75.7810000,75.8840000,75.7700000,75.8340000,3990000
USD000000TOD,1,20160128,170500,75.8800000,75.8800000,75.7700000,75.7900000,4810000
USD000000TOD,1,20160128,170600,75.7700000,75.8300000,75.7500000,75.7500000,4905000
USD000000TOD,1,20160128,170700,75.7110000,75.8370000,75.7110000,75.7900000,1579000
USD000000TOD,1,20160128,170800,75.8160000,75.9000000,75.7240000,75.7800000,2433000
USD000000TOD,1,20160128,170900,75.7640000,75.7800000,75.6290000,75.7800000,1390000
USD000000TOD,1,20160128,171000,75.7600000,75.8170000,75.7390000,75.8100000,594000
USD000000TOD,1,20160128,171100,75.7500000,75.8160000,75.7500000,75.8000000,2334000
USD000000TOD,1,20160128,171200,75.7700000,75.8380000,75.7000000,75.7000000,4519000
USD000000TOD,1,20160128,171300,75.7500000,75.7960000,75.5550000,75.6520000,5456000
USD000000TOD,1,20160128,171400,75.6250000,75.6520000,75.5700000,75.6000000,2450000
USD000000TOD,1,20160128,171500,75.6400000,75.6510000,75.6000000,75.6100000,1316000
USD000000TOD,1,20160129,100100,75.3000000,76.5200000,75.2440000,75.3400000,23370000
USD000000TOD,1,20160129,100200,75.3720000,75.3890000,75.1000000,75.1010000,14649000
USD000000TOD,1,20160129,100300,75.1020000,75.2260000,75.0700000,75.1950000,20367000
USD000000TOD,1,20160129,100400,75.1950000,75.3440000,75.1800000,75.3170000,13477000
USD000000TOD,1,20160129,100500,75.3480000,75.4140000,75.3240000,75.3900000,9426000
USD000000TOD,1,20160129,100600,75.3610000,75.3610000,75.2580000,75.3070000,6873000
USD000000TOD,1,20160129,100700,75.2970000,75.3650000,75.2880000,75.3310000,5546000
USD000000TOD,1,20160129,100800,75.3310000,75.3650000,75.3000000,75.3110000,4814000
USD000000TOD,1,20160129,100900,75.3220000,75.3300000,75.2640000,75.2800000,9106000
USD000000TOD,1,20160129,101000,75.2800000,75.3150000,75.1840000,75.1940000,20278000
USD000000TOD,1,20160129,101100,75.1820000,75.1820000,75.0210000,75.0390000,13775000
USD000000TOD,1,20160129,101200,75.0670000,75.0670000,74.9410000,74.9500000,18652000
USD000000TOD,1,20160129,101300,74.9610000,75.0400000,74.9470000,75.0010000,9310000
USD000000TOD,1,20160129,101400,74.9990000,75.0100000,74.8800000,74.8990000,10490000
USD000000TOD,1,20160129,101500,74.8870000,74.9280000,74.8030000,74.8030000,17240000
USD000000TOD,1,20160129,101600,74.8020000,74.8780000,74.7610000,74.7910000,9062000
USD000000TOD,1,20160129,101700,74.7870000,74.8690000,74.7610000,74.7770000,13997000
USD000000TOD,1,20160129,101800,74.7800000,74.9070000,74.7360000,74.8540000,23475000
USD000000TOD,1,20160129,101900,74.8540000,74.8870000,74.8150000,74.8610000,7488000
USD000000TOD,1,20160129,102000,74.8830000,74.8900000,74.7820000,74.8190000,6898000
USD000000TOD,1,20160129,102100,74.8180000,74.8200000,74.6830000,74.7200000,9702000
USD000000TOD,1,20160129,102200,74.7200000,74.7810000,74.6940000,74.6940000,10813000
USD000000TOD,1,20160129,102300,74.6930000,74.7400000,74.6150000,74.6190000,7105000
USD000000TOD,1,20160129,102400,74.6180000,74.6360000,74.5470000,74.5840000,11944000
USD000000TOD,1,20160129,102500,74.5840000,74.5900000,74.5200000,74.5580000,17751000
USD000000TOD,1,20160129,102600,74.5590000,74.6050000,74.5060000,74.5850000,17013000
USD000000TOD,1,20160129,102700,74.5940000,74.6930000,74.5540000,74.6830000,20065000
USD000000TOD,1,20160129,102800,74.6990000,74.7320000,74.6250000,74.7290000,9069000
USD000000TOD,1,20160129,102900,74.7050000,74.7970000,74.7050000,74.7310000,11487000
USD000000TOD,1,20160129,103000,74.7490000,74.8990000,74.7300000,74.8920000,20570000
USD000000TOD,1,20160129,103100,74.8490000,74.9310000,74.8490000,74.8530000,12356000
USD000000TOD,1,20160129,103200,74.8830000,75.0410000,74.8720000,75.0010000,30972000
USD000000TOD,1,20160129,103300,75.0200000,75.0290000,74.9010000,74.9310000,6090000
USD000000TOD,1,20160129,103400,74.9310000,74.9980000,74.8810000,74.9940000,17064000
USD000000TOD,1,20160129,103500,74.9940000,74.9940000,74.8400000,74.8580000,10793000
USD000000TOD,1,20160129,103600,74.8580000,74.9680000,74.8500000,74.9680000,5368000
USD000000TOD,1,20160129,103700,74.9500000,74.9650000,74.8730000,74.9000000,20406000
USD000000TOD,1,20160129,103800,74.8710000,74.9280000,74.8700000,74.9150000,7651000
USD000000TOD,1,20160129,103900,74.9250000,74.9720000,74.9000000,74.9720000,4069000
USD000000TOD,1,20160129,104000,74.9640000,74.9820000,74.9500000,74.9760000,9377000
USD000000TOD,1,20160129,104100,74.9760000,75.0360000,74.9550000,75.0140000,12274000
USD000000TOD,1,20160129,104200,75.0150000,75.0330000,74.9580000,74.9580000,6487000
USD000000TOD,1,20160129,104300,74.9700000,75.0000000,74.9570000,74.9790000,2614000
USD000000TOD,1,20160129,104400,74.9830000,75.0350000,74.9640000,74.9970000,14226000
USD000000TOD,1,20160129,104500,74.9670000,74.9750000,74.9260000,74.9260000,6592000
USD000000TOD,1,20160129,104600,74.9710000,75.0310000,74.8900000,74.9290000,19047000
USD000000TOD,1,20160129,104700,74.9500000,74.9580000,74.8800000,74.9000000,25001000
USD000000TOD,1,20160129,104800,74.9050000,74.9350000,74.8700000,74.9250000,10003000
USD000000TOD,1,20160129,104900,74.9410000,74.9860000,74.9260000,74.9630000,5509000
USD000000TOD,1,20160129,105000,74.9600000,74.9800000,74.9400000,74.9800000,2295000
USD000000TOD,1,20160129,105100,74.9840000,74.9840000,74.9410000,74.9500000,5668000
USD000000TOD,1,20160129,105200,74.9610000,75.0000000,74.9580000,74.9830000,4220000
USD000000TOD,1,20160129,105300,74.9900000,74.9990000,74.9500000,74.9680000,2522000
USD000000TOD,1,20160129,105400,74.9790000,75.0370000,74.9770000,75.0210000,6240000
USD000000TOD,1,20160129,105500,75.0360000,75.2100000,75.0360000,75.2100000,23849000
USD000000TOD,1,20160129,105600,75.2100000,75.2370000,75.1800000,75.2040000,5466000
USD000000TOD,1,20160129,105700,75.2080000,75.3440000,75.2080000,75.3120000,15723000
USD000000TOD,1,20160129,105800,75.3030000,75.3290000,75.2720000,75.2870000,8765000
USD000000TOD,1,20160129,105900,75.2720000,75.3780000,75.2720000,75.3320000,9604000
USD000000TOD,1,20160129,110000,75.3510000,75.3510000,75.2240000,75.2780000,8855000
USD000000TOD,1,20160129,110100,75.2900000,75.3800000,75.2410000,75.3800000,5679000
USD000000TOD,1,20160129,110200,75.3890000,75.4080000,75.2610000,75.3400000,8502000
USD000000TOD,1,20160129,110300,75.3400000,75.4090000,75.3000000,75.3400000,5241000
USD000000TOD,1,20160129,110400,75.3380000,75.3380000,75.2830000,75.3080000,7655000
USD000000TOD,1,20160129,110500,75.3110000,75.3380000,75.3000000,75.3000000,2741000
USD000000TOD,1,20160129,110600,75.3000000,75.3000000,75.2610000,75.2790000,4637000
USD000000TOD,1,20160129,110700,75.2710000,75.2860000,75.2000000,75.2220000,17120000
USD000000TOD,1,20160129,110800,75.2280000,75.2280000,75.0860000,75.1070000,8338000
USD000000TOD,1,20160129,110900,75.1080000,75.1700000,75.1010000,75.1700000,2836000
USD000000TOD,1,20160129,111000,75.1810000,75.1990000,75.0750000,75.1020000,8751000
USD000000TOD,1,20160129,111100,75.1060000,75.2430000,75.1000000,75.2180000,22434000
USD000000TOD,1,20160129,111200,75.2130000,75.2790000,75.1720000,75.2600000,6818000
USD000000TOD,1,20160129,111300,75.2690000,75.2700000,75.2040000,75.2210000,11006000
USD000000TOD,1,20160129,111400,75.2210000,75.2660000,75.2100000,75.2460000,3259000
USD000000TOD,1,20160129,111500,75.2480000,75.2690000,75.2210000,75.2540000,5147000
USD000000TOD,1,20160129,111600,75.2160000,75.3180000,75.2160000,75.3030000,11837000
USD000000TOD,1,20160129,111700,75.3170000,75.4200000,75.3170000,75.4010000,17186000
USD000000TOD,1,20160129,111800,75.4100000,75.5300000,75.4100000,75.5300000,15375000
USD000000TOD,1,20160129,111900,75.5300000,75.6440000,75.5240000,75.6170000,8378000
USD000000TOD,1,20160129,112000,75.6200000,75.6200000,75.4830000,75.5770000,10905000
USD000000TOD,1,20160129,112100,75.5800000,75.5900000,75.5420000,75.5720000,4433000
USD000000TOD,1,20160129,112200,75.5720000,75.6570000,75.5260000,75.6500000,4605000
USD000000TOD,1,20160129,112300,75.6510000,75.8140000,75.6410000,75.7470000,10728000
USD000000TOD,1,20160129,112400,75.7870000,75.7870000,75.6610000,75.7440000,16893000
USD000000TOD,1,20160129,112500,75.7690000,75.8690000,75.7230000,75.7310000,20143000
USD000000TOD,1,20160129,112600,75.7360000,75.7480000,75.6750000,75.7310000,4931000
USD000000TOD,1,20160129,112700,75.7160000,75.8300000,75.6560000,75.7340000,13340000
USD000000TOD,1,20160129,112800,75.7340000,75.8180000,75.7200000,75.7670000,9085000
USD000000TOD,1,20160129,112900,75.7720000,75.8810000,75.6550000,75.8300000,10018000
USD000000TOD,1,20160129,113000,75.8240000,75.8500000,75.6540000,75.7000000,11132000
USD000000TOD,1,20160129,113100,75.7060000,75.7060000,75.4380000,75.5510000,11862000
USD000000TOD,1,20160129,113200,75.5790000,75.6230000,75.4980000,75.5460000,9008000
USD000000TOD,1,20160129,113300,75.5460000,75.6250000,75.5350000,75.5690000,4593000
USD000000TOD,1,20160129,113400,75.5820000,75.6500000,75.4980000,75.5110000,8106000
USD000000TOD,1,20160129,113500,75.5200000,75.5490000,75.4930000,75.5000000,4580000
USD000000TOD,1,20160129,113600,75.5070000,75.5300000,75.4700000,75.5000000,3288000
USD000000TOD,1,20160129,113700,75.5000000,75.5470000,75.4710000,75.5390000,7167000
USD000000TOD,1,20160129,113800,75.5490000,75.6170000,75.4890000,75.6170000,12081000
USD000000TOD,1,20160129,113900,75.6200000,75.6520000,75.5510000,75.6000000,7075000
USD000000TOD,1,20160129,114000,75.5980000,75.6220000,75.5800000,75.5950000,1039000
USD000000TOD,1,20160129,114100,75.5850000,75.7160000,75.5850000,75.7160000,4346000
USD000000TOD,1,20160129,114200,75.7100000,75.7200000,75.6250000,75.6670000,8825000
USD000000TOD,1,20160129,114300,75.6610000,75.7180000,75.6120000,75.6990000,8975000
USD000000TOD,1,20160129,114400,75.7000000,75.7210000,75.6790000,75.6900000,11910000
USD000000TOD,1,20160129,114500,75.6600000,75.6600000,75.5550000,75.6270000,1471000
USD000000TOD,1,20160129,114600,75.6020000,75.7630000,75.6020000,75.7100000,11909000
USD000000TOD,1,20160129,114700,75.7140000,75.7700000,75.6500000,75.6550000,4869000
USD000000TOD,1,20160129,114800,75.6510000,75.7200000,75.6510000,75.7200000,3648000
USD000000TOD,1,20160129,114900,75.6980000,75.7500000,75.6900000,75.7270000,791000
USD000000TOD,1,20160129,115000,75.7160000,75.7160000,75.6660000,75.6810000,2463000
USD000000TOD,1,20160129,115100,75.6980000,75.7250000,75.6300000,75.7200000,6657000
USD000000TOD,1,20160129,115200,75.7220000,75.7630000,75.6740000,75.7630000,7516000
USD000000TOD,1,20160129,115300,75.7690000,75.8190000,75.7200000,75.7410000,10592000
USD000000TOD,1,20160129,115400,75.7520000,75.8020000,75.7240000,75.7650000,3546000
USD000000TOD,1,20160129,115500,75.7530000,75.8150000,75.7530000,75.7800000,3797000
USD000000TOD,1,20160129,115600,75.7780000,75.8440000,75.7770000,75.8440000,7705000
USD000000TOD,1,20160129,115700,75.8290000,75.9640000,75.8290000,75.9320000,12776000
USD000000TOD,1,20160129,115800,75.9130000,75.9500000,75.8100000,75.8100000,11780000
USD000000TOD,1,20160129,115900,75.8040000,75.8700000,75.8040000,75.8300000,921000
USD000000TOD,1,20160129,120000,75.8310000,75.8450000,75.7600000,75.7650000,9053000
USD000000TOD,1,20160129,120100,75.7650000,75.9220000,75.6820000,75.8670000,31168000
USD000000TOD,1,20160129,120200,75.8480000,75.8670000,75.7660000,75.7900000,5747000
USD000000TOD,1,20160129,120300,75.7600000,75.7900000,75.7280000,75.7280000,7957000
USD000000TOD,1,20160129,120400,75.7180000,75.7400000,75.5940000,75.6050000,18283000
USD000000TOD,1,20160129,120500,75.6220000,75.6220000,75.5700000,75.5770000,5300000
USD000000TOD,1,20160129,120600,75.6070000,75.6600000,75.6030000,75.6030000,2531000
USD000000TOD,1,20160129,120700,75.6140000,75.6610000,75.6010000,75.6400000,12405000
USD000000TOD,1,20160129,120800,75.6400000,75.6410000,75.6000000,75.6200000,9382000
USD000000TOD,1,20160129,120900,75.6200000,75.6200000,75.5730000,75.6060000,4073000
USD000000TOD,1,20160129,121000,75.6000000,75.6080000,75.4310000,75.4970000,10819000
USD000000TOD,1,20160129,121100,75.5110000,75.5540000,75.4900000,75.5200000,1188000
USD000000TOD,1,20160129,121200,75.5200000,75.5260000,75.4840000,75.5180000,740000
USD000000TOD,1,20160129,121300,75.5020000,75.5700000,75.4990000,75.5100000,7668000
USD000000TOD,1,20160129,121400,75.5230000,75.5460000,75.5140000,75.5200000,1737000
USD000000TOD,1,20160129,121500,75.5360000,75.5360000,75.4620000,75.4670000,2792000
USD000000TOD,1,20160129,121600,75.4670000,75.7090000,75.4600000,75.6190000,8696000
USD000000TOD,1,20160129,121700,75.6190000,75.6870000,75.6080000,75.6870000,4468000
USD000000TOD,1,20160129,121800,75.6670000,75.7400000,75.6670000,75.7120000,989000
USD000000TOD,1,20160129,121900,75.6900000,75.7140000,75.6540000,75.6980000,3297000
USD000000TOD,1,20160129,122000,75.6930000,75.7790000,75.6500000,75.7680000,7802000
USD000000TOD,1,20160129,122100,75.7650000,75.7650000,75.6160000,75.6340000,20782000
USD000000TOD,1,20160129,122200,75.6360000,75.7670000,75.6080000,75.7430000,9529000
USD000000TOD,1,20160129,122300,75.7490000,75.7490000,75.5700000,75.5800000,22314000
USD000000TOD,1,20160129,122400,75.5840000,75.6150000,75.5720000,75.6100000,1029000
USD000000TOD,1,20160129,122500,75.6190000,75.6550000,75.5010000,75.6320000,11464000
USD000000TOD,1,20160129,122600,75.5990000,75.6180000,75.5810000,75.6080000,1159000
USD000000TOD,1,20160129,122700,75.6250000,75.7000000,75.6000000,75.6980000,4545000
USD000000TOD,1,20160129,122800,75.6960000,75.7410000,75.6650000,75.7350000,939000
USD000000TOD,1,20160129,122900,75.7380000,75.7650000,75.7230000,75.7640000,1886000
USD000000TOD,1,20160129,123000,75.7450000,75.7700000,75.6730000,75.7130000,4140000
USD000000TOD,1,20160129,123100,75.6920000,75.7270000,75.6250000,75.7270000,4461000
USD000000TOD,1,20160129,123200,75.7360000,75.8470000,75.7360000,75.8230000,9274000
USD000000TOD,1,20160129,123300,75.8220000,75.8220000,75.7180000,75.7470000,4585000
USD000000TOD,1,20160129,123400,75.7740000,75.7740000,75.6940000,75.7110000,3111000
USD000000TOD,1,20160129,123500,75.7350000,75.7840000,75.7260000,75.7320000,4338000
USD000000TOD,1,20160129,123600,75.7600000,75.7930000,75.7200000,75.7210000,3826000
USD000000TOD,1,20160129,123700,75.7400000,75.7650000,75.7270000,75.7650000,6233000
USD000000TOD,1,20160129,123800,75.7470000,75.8200000,75.7470000,75.7670000,4635000
USD000000TOD,1,20160129,123900,75.7700000,75.7900000,75.6160000,75.6450000,19260000
USD000000TOD,1,20160129,124000,75.6560000,75.6850000,75.6020000,75.6660000,9345000
USD000000TOD,1,20160129,124100,75.6680000,75.7060000,75.6500000,75.6600000,3529000
USD000000TOD,1,20160129,124200,75.6760000,75.6850000,75.6070000,75.6330000,7944000
USD000000TOD,1,20160129,124300,75.6200000,75.6390000,75.5700000,75.5800000,1994000
USD000000TOD,1,20160129,124400,75.5800000,75.5920000,75.5450000,75.5920000,1370000
USD000000TOD,1,20160129,124500,75.5820000,75.6810000,75.5750000,75.5920000,3448000
USD000000TOD,1,20160129,124600,75.5860000,75.6460000,75.5600000,75.5970000,2953000
USD000000TOD,1,20160129,124700,75.6140000,75.6140000,75.4680000,75.4820000,11950000
USD000000TOD,1,20160129,124800,75.4690000,75.4900000,75.4480000,75.4480000,8540000
USD000000TOD,1,20160129,124900,75.4440000,75.4740000,75.3930000,75.4000000,10737000
USD000000TOD,1,20160129,125000,75.3920000,75.4490000,75.3130000,75.4490000,6458000
USD000000TOD,1,20160129,125100,75.4460000,75.4990000,75.4060000,75.4990000,2203000
USD000000TOD,1,20160129,125200,75.4700000,75.4900000,75.4320000,75.4400000,1293000
USD000000TOD,1,20160129,125300,75.4410000,75.5480000,75.4400000,75.5480000,2052000
USD000000TOD,1,20160129,125400,75.5480000,75.6170000,75.5000000,75.5100000,4211000
USD000000TOD,1,20160129,125500,75.5150000,75.5380000,75.5140000,75.5300000,333000
USD000000TOD,1,20160129,125600,75.5350000,75.5490000,75.4930000,75.4990000,1056000
USD000000TOD,1,20160129,125700,75.4990000,75.5160000,75.4600000,75.4890000,5456000
