id,date,CORE,CSV_COMMON,CSV_MYT,JSON_SAPPHIRE
5347,TICKET_ID_WAITING_4KOGAN,0.283,0.421,,2.151
5348,TICKET_ID_WAITING_4KOGAN,0.281,0.42,,2.149
5349,TICKET_ID_WAITING_4KOGAN,0.279,0.421,,2.149
5350,TICKET_ID_WAITING_4KOGAN,0.278,0.421,,2.148
5351,TICKET_ID_WAITING_4KOGAN,0.276,0.419,,2.148
5352,TICKET_ID_WAITING_4KOGAN,0.274,0.418,,2.148
5353,TICKET_ID_WAITING_4KOGAN,0.273,0.418,,2.147
5354,TICKET_ID_WAITING_4KOGAN,0.271,0.417,,2.147
5355,TICKET_ID_WAITING_4KOGAN,0.27,0.416,,2.147
5356,TICKET_ID_WAITING_4KOGAN,0.268,0.413,,2.146
5357,TICKET_ID_WAITING_4KOGAN,0.267,0.413,,2.146
5358,TICKET_ID_WAITING_4KOGAN,0.265,0.41,,2.145
5359,TICKET_ID_WAITING_4KOGAN,0.263,0.41,,2.145
5360,TICKET_ID_WAITING_4KOGAN,0.261,0.409,,2.144
5361,TICKET_ID_WAITING_4KOGAN,0.26,0.409,,2.144
5362,TICKET_ID_WAITING_4KOGAN,0.258,0.407,,2.143
5363,TICKET_ID_WAITING_4KOGAN,0.256,0.406,,2.144
5364,TICKET_ID_WAITING_4KOGAN,0.255,0.405,,2.143
5365,TICKET_ID_WAITING_4KOGAN,0.253,0.403,,2.142
5366,TICKET_ID_WAITING_4KOGAN,0.251,0.403,,2.141
5367,TICKET_ID_WAITING_4KOGAN,1.252,0.402,,2.134
5368,TICKET_ID_WAITING_4KOGAN,1.244,0.401,,2.134
5369,TICKET_ID_WAITING_4KOGAN,1.243,0.401,,2.135
5370,TICKET_ID_WAITING_4KOGAN,1.241,0.4,,2.135
5371,TICKET_ID_WAITING_4KOGAN,1.241,0.399,,2.136
5372,TICKET_ID_WAITING_4KOGAN,1.239,0.399,,2.136
5373,TICKET_ID_WAITING_4KOGAN,1.238,0.183,,2.135
5374,TICKET_ID_WAITING_4KOGAN,1.236,0.184,,2.134
5375,TICKET_ID_WAITING_4KOGAN,1.227,0.184,,2.126
5376,TICKET_ID_WAITING_4KOGAN,1.225,0.184,,2.126
5377,TICKET_ID_WAITING_4KOGAN,1.223,0.184,,2.126
5378,TICKET_ID_WAITING_4KOGAN,1.223,0.185,,2.126
5379,TICKET_ID_WAITING_4KOGAN,1.221,0.185,,2.125
5380,TICKET_ID_WAITING_4KOGAN,1.219,0.185,,2.125
5381,TICKET_ID_WAITING_4KOGAN,1.218,0.186,,2.125
5382,TICKET_ID_WAITING_4KOGAN,1.216,0.187,,2.123
5383,TICKET_ID_WAITING_4KOGAN,1.213,0.187,,2.123
5384,TICKET_ID_WAITING_4KOGAN,1.212,0.188,,2.123
5385,TICKET_ID_WAITING_4KOGAN,1.211,0.187,,2.124
5386,TICKET_ID_WAITING_4KOGAN,1.21,0.188,,2.123
5387,TICKET_ID_WAITING_4KOGAN,1.209,0.188,,2.124
5388,TICKET_ID_WAITING_4KOGAN,1.207,0.187,,2.124
5389,TICKET_ID_WAITING_4KOGAN,1.206,0.188,,2.124
5390,TICKET_ID_WAITING_4KOGAN,1.205,0.188,,2.124
5391,TICKET_ID_WAITING_4KOGAN,1.203,0.189,,2.123
5392,TICKET_ID_WAITING_4KOGAN,1.202,0.189,,2.123
5393,TICKET_ID_WAITING_4KOGAN,1.2,0.191,,2.124
5394,TICKET_ID_WAITING_4KOGAN,1.199,0.191,,2.124
5395,TICKET_ID_WAITING_4KOGAN,1.198,0.191,,2.124
5396,TICKET_ID_WAITING_4KOGAN,1.196,0.191,,2.124
5397,TICKET_ID_WAITING_4KOGAN,1.195,0.192,,2.125
5398,TICKET_ID_WAITING_4KOGAN,1.194,0.193,,2.127
5399,TICKET_ID_WAITING_4KOGAN,1.192,0.194,,2.126
5400,TICKET_ID_WAITING_4KOGAN,1.19,0.194,,2.127
5401,TICKET_ID_WAITING_4KOGAN,1.189,0.194,,2.126
5402,TICKET_ID_WAITING_4KOGAN,1.187,0.195,,2.127
5403,TICKET_ID_WAITING_4KOGAN,1.184,0.196,,2.124
5404,TICKET_ID_WAITING_4KOGAN,1.183,0.195,,2.124
5405,TICKET_ID_WAITING_4KOGAN,1.182,0.196,,2.124
5406,TICKET_ID_WAITING_4KOGAN,1.18,0.196,,2.126
5407,TICKET_ID_WAITING_4KOGAN,1.179,0.197,,2.125
5408,TICKET_ID_WAITING_4KOGAN,1.179,0.198,,2.125
5409,TICKET_ID_WAITING_4KOGAN,1.177,0.198,,2.124
5410,TICKET_ID_WAITING_4KOGAN,1.176,0.198,,2.124
5411,TICKET_ID_WAITING_4KOGAN,1.174,0.199,,2.125
5412,TICKET_ID_WAITING_4KOGAN,1.173,0.2,,2.124
5413,TICKET_ID_WAITING_4KOGAN,1.171,0.199,,2.124
5414,TICKET_ID_WAITING_4KOGAN,1.17,0.2,,2.124
5415,TICKET_ID_WAITING_4KOGAN,1.169,0.201,,2.124
5416,TICKET_ID_WAITING_4KOGAN,1.167,0.201,,2.123
5417,TICKET_ID_WAITING_4KOGAN,1.166,0.202,,2.123
5418,TICKET_ID_WAITING_4KOGAN,1.164,0.203,,2.122
5419,TICKET_ID_WAITING_4KOGAN,1.163,0.204,,2.123
5420,TICKET_ID_WAITING_4KOGAN,1.161,0.203,,2.122
5421,TICKET_ID_WAITING_4KOGAN,1.16,0.204,,2.122
5422,TICKET_ID_WAITING_4KOGAN,1.158,0.203,,2.121
5423,TICKET_ID_WAITING_4KOGAN,1.157,0.203,,2.121
5424,TICKET_ID_WAITING_4KOGAN,1.155,0.204,,2.121
5425,TICKET_ID_WAITING_4KOGAN,1.154,0.204,,2.121
5426,TICKET_ID_WAITING_4KOGAN,1.152,0.205,,2.12
5427,TICKET_ID_WAITING_4KOGAN,1.151,0.205,,2.12
5428,TICKET_ID_WAITING_4KOGAN,1.149,0.206,,2.119
5429,TICKET_ID_WAITING_4KOGAN,1.147,0.206,,2.119
5430,TICKET_ID_WAITING_4KOGAN,1.146,0.207,,2.119
5431,TICKET_ID_WAITING_4KOGAN,1.145,0.206,,2.12
5432,TICKET_ID_WAITING_4KOGAN,1.143,0.207,,2.119
5433,TICKET_ID_WAITING_4KOGAN,1.141,0.208,,2.118
5434,TICKET_ID_WAITING_4KOGAN,1.14,0.209,,2.118
5435,TICKET_ID_WAITING_4KOGAN,1.138,0.208,,2.118
5436,TICKET_ID_WAITING_4KOGAN,1.137,0.209,,2.118
5437,TICKET_ID_WAITING_4KOGAN,1.136,0.211,,2.118
5438,TICKET_ID_WAITING_4KOGAN,1.133,0.211,,2.116
5439,TICKET_ID_WAITING_4KOGAN,1.132,0.212,,2.116
5440,TICKET_ID_WAITING_4KOGAN,1.13,0.211,,2.116
5441,TICKET_ID_WAITING_4KOGAN,1.129,0.211,,2.116
5442,TICKET_ID_WAITING_4KOGAN,1.127,0.212,,2.115
5443,TICKET_ID_WAITING_4KOGAN,1.124,0.212,,2.113
5444,TICKET_ID_WAITING_4KOGAN,1.123,0.213,,2.113
5445,TICKET_ID_WAITING_4KOGAN,1.121,0.214,,2.113
5446,TICKET_ID_WAITING_4KOGAN,1.119,0.214,,2.113
5447,TICKET_ID_WAITING_4KOGAN,1.118,0.215,,2.112
5448,TICKET_ID_WAITING_4KOGAN,1.117,0.215,,2.113
5449,TICKET_ID_WAITING_4KOGAN,1.114,0.215,,2.111
5450,TICKET_ID_WAITING_4KOGAN,1.113,0.215,,2.111
5451,TICKET_ID_WAITING_4KOGAN,1.111,0.216,,2.11
5452,TICKET_ID_WAITING_4KOGAN,1.109,0.215,,2.11
5453,TICKET_ID_WAITING_4KOGAN,1.108,0.216,,2.11
5454,TICKET_ID_WAITING_4KOGAN,1.106,0.217,,2.111
5455,TICKET_ID_WAITING_4KOGAN,1.104,0.217,,2.109
5456,TICKET_ID_WAITING_4KOGAN,1.103,0.217,,2.108
5457,TICKET_ID_WAITING_4KOGAN,1.101,0.218,,2.108
5458,TICKET_ID_WAITING_4KOGAN,1.1,0.218,,2.109
5459,TICKET_ID_WAITING_4KOGAN,1.098,0.218,,2.109
5460,TICKET_ID_WAITING_4KOGAN,1.097,0.219,,2.109
5461,TICKET_ID_WAITING_4KOGAN,1.094,0.219,,2.107
5462,TICKET_ID_WAITING_4KOGAN,1.093,0.219,,2.107
5463,TICKET_ID_WAITING_4KOGAN,1.091,0.219,,2.107
5464,TICKET_ID_WAITING_4KOGAN,1.09,0.219,,2.106
5465,TICKET_ID_WAITING_4KOGAN,1.089,0.22,,2.107
5466,TICKET_ID_WAITING_4KOGAN,1.087,0.22,,2.107
5467,TICKET_ID_WAITING_4KOGAN,1.084,0.221,,2.105
5468,TICKET_ID_WAITING_4KOGAN,1.083,0.221,,2.105
5469,TICKET_ID_WAITING_4KOGAN,1.081,0.222,,2.103
5470,TICKET_ID_WAITING_4KOGAN,1.08,0.222,,2.104
5471,TICKET_ID_WAITING_4KOGAN,1.078,0.222,,2.104
5472,TICKET_ID_WAITING_4KOGAN,1.077,0.223,,2.103
5473,TICKET_ID_WAITING_4KOGAN,1.074,0.223,,2.103
5474,TICKET_ID_WAITING_4KOGAN,1.073,0.223,,2.102
5475,TICKET_ID_WAITING_4KOGAN,1.071,0.224,,2.102
5476,TICKET_ID_WAITING_4KOGAN,1.07,0.224,,2.102
5477,TICKET_ID_WAITING_4KOGAN,1.068,0.225,,2.101
5478,TICKET_ID_WAITING_4KOGAN,1.067,0.226,,2.102
5479,TICKET_ID_WAITING_4KOGAN,1.064,0.226,,2.099
5480,TICKET_ID_WAITING_4KOGAN,1.062,0.226,,2.1
5481,TICKET_ID_WAITING_4KOGAN,1.061,0.227,,2.099
5482,TICKET_ID_WAITING_4KOGAN,1.06,0.227,,2.099
5483,TICKET_ID_WAITING_4KOGAN,1.058,0.227,,2.099
5484,TICKET_ID_WAITING_4KOGAN,1.057,0.228,,2.099
5485,TICKET_ID_WAITING_4KOGAN,1.054,0.228,,2.096
5486,TICKET_ID_WAITING_4KOGAN,1.053,0.23,,2.096
5487,TICKET_ID_WAITING_4KOGAN,1.051,0.231,,2.096
5488,TICKET_ID_WAITING_4KOGAN,1.05,0.231,,2.096
5489,TICKET_ID_WAITING_4KOGAN,1.048,0.231,,2.096
5490,TICKET_ID_WAITING_4KOGAN,1.047,0.231,,2.097
5491,TICKET_ID_WAITING_4KOGAN,1.044,0.232,,2.095
5492,TICKET_ID_WAITING_4KOGAN,1.043,0.233,,2.095
5493,TICKET_ID_WAITING_4KOGAN,1.042,0.233,,2.095
5494,TICKET_ID_WAITING_4KOGAN,1.04,0.234,,2.095
5495,TICKET_ID_WAITING_4KOGAN,1.039,0.233,,2.094
5496,TICKET_ID_WAITING_4KOGAN,1.037,0.233,,2.095
5497,TICKET_ID_WAITING_4KOGAN,1.034,0.233,,2.092
5498,TICKET_ID_WAITING_4KOGAN,1.033,0.234,,2.092
5499,TICKET_ID_WAITING_4KOGAN,1.031,0.235,,2.091
5500,TICKET_ID_WAITING_4KOGAN,1.029,0.235,,2.092
5501,TICKET_ID_WAITING_4KOGAN,1.028,0.236,,2.091
5502,TICKET_ID_WAITING_4KOGAN,1.026,0.237,,2.091
5503,TICKET_ID_WAITING_4KOGAN,1.024,0.238,,2.089
5504,TICKET_ID_WAITING_4KOGAN,1.023,0.238,,2.089
5505,TICKET_ID_WAITING_4KOGAN,1.021,0.239,,2.088
5506,TICKET_ID_WAITING_4KOGAN,1.019,0.239,,2.089
5507,TICKET_ID_WAITING_4KOGAN,1.018,0.239,,2.088
5508,TICKET_ID_WAITING_4KOGAN,1.016,0.239,,2.088
5509,TICKET_ID_WAITING_4KOGAN,1.014,0.239,,2.086
5510,TICKET_ID_WAITING_4KOGAN,1.013,0.238,,2.086
5511,TICKET_ID_WAITING_4KOGAN,1.011,0.236,,2.086
5512,TICKET_ID_WAITING_4KOGAN,1.01,0.236,,2.086
5513,TICKET_ID_WAITING_4KOGAN,1.008,0.235,,2.086
5514,TICKET_ID_WAITING_4KOGAN,1.007,0.234,,2.086
5515,TICKET_ID_WAITING_4KOGAN,1.004,0.233,,2.084
5516,TICKET_ID_WAITING_4KOGAN,1.003,0.232,,2.084
5517,TICKET_ID_WAITING_4KOGAN,1.001,0.23,,2.083
5518,TICKET_ID_WAITING_4KOGAN,1.0,0.231,,2.083
5519,TICKET_ID_WAITING_4KOGAN,0.998,0.23,,2.083
5520,TICKET_ID_WAITING_4KOGAN,0.997,0.23,,2.084
5521,TICKET_ID_WAITING_4KOGAN,0.993,0.227,,2.081
5522,TICKET_ID_WAITING_4KOGAN,0.992,0.227,,2.081
5523,TICKET_ID_WAITING_4KOGAN,0.991,0.226,,2.081
5524,TICKET_ID_WAITING_4KOGAN,0.989,0.226,,2.08
5525,TICKET_ID_WAITING_4KOGAN,0.988,0.225,,2.081
5526,TICKET_ID_WAITING_4KOGAN,0.986,0.224,,2.08
5527,TICKET_ID_WAITING_4KOGAN,0.984,0.224,,2.079
5528,TICKET_ID_WAITING_4KOGAN,0.982,0.222,,2.079
5529,TICKET_ID_WAITING_4KOGAN,0.981,0.222,,2.078
5530,TICKET_ID_WAITING_4KOGAN,0.979,0.221,,2.078
5531,TICKET_ID_WAITING_4KOGAN,0.978,0.219,,2.068
5532,TICKET_ID_WAITING_4KOGAN,0.976,0.219,,2.068
5533,TICKET_ID_WAITING_4KOGAN,0.974,0.217,,2.068
5534,TICKET_ID_WAITING_4KOGAN,0.973,0.217,,2.069
5535,TICKET_ID_WAITING_4KOGAN,0.971,0.217,,2.07
5536,TICKET_ID_WAITING_4KOGAN,0.97,0.215,,2.07
5537,TICKET_ID_WAITING_4KOGAN,0.968,0.214,,2.071
5538,TICKET_ID_WAITING_4KOGAN,0.965,0.213,,2.072
5539,TICKET_ID_WAITING_4KOGAN,0.963,0.212,,2.072
5540,TICKET_ID_WAITING_4KOGAN,0.962,0.212,,2.073
5541,TICKET_ID_WAITING_4KOGAN,0.96,0.211,,2.072
5542,TICKET_ID_WAITING_4KOGAN,0.959,0.211,,2.072
5543,TICKET_ID_WAITING_4KOGAN,0.957,0.209,,2.072
5544,TICKET_ID_WAITING_4KOGAN,0.956,0.209,,2.072
5545,TICKET_ID_WAITING_4KOGAN,0.954,0.207,,2.071
5546,TICKET_ID_WAITING_4KOGAN,0.953,0.206,,2.071
5547,TICKET_ID_WAITING_4KOGAN,0.951,0.206,,2.071
5548,TICKET_ID_WAITING_4KOGAN,0.95,0.205,,2.07
5549,TICKET_ID_WAITING_4KOGAN,0.948,0.205,,2.071
5550,TICKET_ID_WAITING_4KOGAN,0.947,0.203,,2.07
5551,TICKET_ID_WAITING_4KOGAN,0.944,0.202,,2.069
5552,TICKET_ID_WAITING_4KOGAN,0.943,0.201,,2.068
5553,TICKET_ID_WAITING_4KOGAN,0.941,0.199,,2.067
5554,TICKET_ID_WAITING_4KOGAN,0.939,0.199,,2.068
5555,TICKET_ID_WAITING_4KOGAN,0.938,0.199,,2.068
5556,TICKET_ID_WAITING_4KOGAN,0.937,0.197,,2.068
5557,TICKET_ID_WAITING_4KOGAN,0.934,0.197,,2.066
5558,TICKET_ID_WAITING_4KOGAN,0.932,0.196,,2.066
5559,TICKET_ID_WAITING_4KOGAN,0.931,0.196,,2.065
5560,TICKET_ID_WAITING_4KOGAN,0.929,0.196,,2.065
5561,TICKET_ID_WAITING_4KOGAN,0.928,0.193,,2.064
5562,TICKET_ID_WAITING_4KOGAN,0.926,0.193,,2.065
5563,TICKET_ID_WAITING_4KOGAN,0.924,0.192,,2.063
5564,TICKET_ID_WAITING_4KOGAN,0.923,0.191,,2.063
5565,TICKET_ID_WAITING_4KOGAN,0.921,0.19,,2.063
5566,TICKET_ID_WAITING_4KOGAN,0.919,0.188,,2.063
5567,TICKET_ID_WAITING_4KOGAN,0.918,0.187,,2.062
5568,TICKET_ID_WAITING_4KOGAN,0.916,0.187,,2.063
5569,TICKET_ID_WAITING_4KOGAN,0.914,0.185,,2.061
5570,TICKET_ID_WAITING_4KOGAN,0.912,0.184,,2.061
5571,TICKET_ID_WAITING_4KOGAN,0.911,0.182,,2.06
5572,TICKET_ID_WAITING_4KOGAN,0.909,0.182,,2.059
5573,TICKET_ID_WAITING_4KOGAN,0.908,0.182,,2.06
5574,TICKET_ID_WAITING_4KOGAN,0.906,0.18,,2.059
5575,TICKET_ID_WAITING_4KOGAN,0.904,0.18,,2.058
5576,TICKET_ID_WAITING_4KOGAN,0.903,0.179,,2.058
5577,TICKET_ID_WAITING_4KOGAN,0.901,0.177,,2.058
5578,TICKET_ID_WAITING_4KOGAN,0.9,0.176,,2.058
5579,TICKET_ID_WAITING_4KOGAN,0.898,0.177,,2.058
5580,TICKET_ID_WAITING_4KOGAN,0.897,0.176,,2.057
5581,TICKET_ID_WAITING_4KOGAN,0.894,0.174,,2.055
5582,TICKET_ID_WAITING_4KOGAN,0.893,0.173,,2.054
5583,TICKET_ID_WAITING_4KOGAN,0.891,0.173,,2.054
5584,TICKET_ID_WAITING_4KOGAN,0.889,0.172,,2.053
5585,TICKET_ID_WAITING_4KOGAN,0.887,0.172,,2.054
5586,TICKET_ID_WAITING_4KOGAN,0.886,0.169,,2.053
5587,TICKET_ID_WAITING_4KOGAN,0.884,0.169,,2.053
5588,TICKET_ID_WAITING_4KOGAN,0.883,0.169,,2.053
5589,TICKET_ID_WAITING_4KOGAN,0.881,0.168,,2.053
5590,TICKET_ID_WAITING_4KOGAN,0.88,0.168,,2.052
5591,TICKET_ID_WAITING_4KOGAN,0.878,0.166,,2.051
5592,TICKET_ID_WAITING_4KOGAN,0.877,0.166,,2.052
5593,TICKET_ID_WAITING_4KOGAN,0.874,0.165,,2.05
5594,TICKET_ID_WAITING_4KOGAN,0.873,0.165,,2.049
5595,TICKET_ID_WAITING_4KOGAN,0.871,0.164,,2.049
5596,TICKET_ID_WAITING_4KOGAN,0.87,0.16,,2.049
5597,TICKET_ID_WAITING_4KOGAN,0.868,0.16,,2.048
5598,TICKET_ID_WAITING_4KOGAN,0.866,0.16,,2.049
5599,TICKET_ID_WAITING_4KOGAN,0.864,0.158,,2.047
5600,TICKET_ID_WAITING_4KOGAN,0.863,0.158,,2.047
5601,TICKET_ID_WAITING_4KOGAN,0.861,0.156,,2.047
5602,TICKET_ID_WAITING_4KOGAN,0.86,0.156,,2.046
5603,TICKET_ID_WAITING_4KOGAN,0.858,0.155,,2.053
5604,TICKET_ID_WAITING_4KOGAN,0.857,0.154,,2.052
5605,TICKET_ID_WAITING_4KOGAN,0.854,0.16,,2.05
5606,TICKET_ID_WAITING_4KOGAN,0.853,0.158,,2.05
5607,TICKET_ID_WAITING_4KOGAN,0.852,0.158,,2.05
5608,TICKET_ID_WAITING_4KOGAN,0.851,0.156,,2.049
5609,TICKET_ID_WAITING_4KOGAN,0.849,0.155,,2.05
5610,TICKET_ID_WAITING_4KOGAN,0.848,0.155,,2.049
5611,TICKET_ID_WAITING_4KOGAN,0.845,0.154,,2.047
5612,TICKET_ID_WAITING_4KOGAN,0.844,0.153,,2.047
5613,TICKET_ID_WAITING_4KOGAN,0.842,0.152,,2.047
5614,TICKET_ID_WAITING_4KOGAN,0.841,0.152,,2.047
5615,TICKET_ID_WAITING_4KOGAN,0.84,0.151,,2.047
5616,TICKET_ID_WAITING_4KOGAN,0.838,0.149,,2.047
5617,TICKET_ID_WAITING_4KOGAN,0.835,0.149,,2.045
5618,TICKET_ID_WAITING_4KOGAN,0.834,0.147,,2.044
5619,TICKET_ID_WAITING_4KOGAN,0.832,0.147,,2.044
5620,TICKET_ID_WAITING_4KOGAN,0.831,0.146,,2.043
5621,TICKET_ID_WAITING_4KOGAN,0.829,0.145,,2.045
5622,TICKET_ID_WAITING_4KOGAN,0.828,0.144,,2.044
5623,TICKET_ID_WAITING_4KOGAN,0.825,0.144,,2.042
5624,TICKET_ID_WAITING_4KOGAN,0.824,0.143,,2.042
5625,TICKET_ID_WAITING_4KOGAN,0.822,0.142,,2.043
5626,TICKET_ID_WAITING_4KOGAN,0.821,0.141,,2.042
5627,TICKET_ID_WAITING_4KOGAN,0.819,0.14,,2.042
5628,TICKET_ID_WAITING_4KOGAN,0.818,0.14,,2.042
5629,TICKET_ID_WAITING_4KOGAN,0.815,0.139,,2.04
5630,TICKET_ID_WAITING_4KOGAN,0.814,0.138,,2.04
5631,TICKET_ID_WAITING_4KOGAN,0.812,0.136,,2.039
5632,TICKET_ID_WAITING_4KOGAN,0.81,0.135,,2.039
5633,TICKET_ID_WAITING_4KOGAN,0.809,0.135,,2.039
5634,TICKET_ID_WAITING_4KOGAN,0.807,0.135,,2.038
5635,TICKET_ID_WAITING_4KOGAN,0.805,0.133,,2.037
5636,TICKET_ID_WAITING_4KOGAN,0.804,0.132,,2.038
5637,TICKET_ID_WAITING_4KOGAN,0.802,0.13,,2.037
5638,TICKET_ID_WAITING_4KOGAN,0.801,0.13,,2.037
5639,TICKET_ID_WAITING_4KOGAN,0.799,0.129,,2.037
5640,TICKET_ID_WAITING_4KOGAN,0.798,0.127,,2.037
5641,TICKET_ID_WAITING_4KOGAN,0.795,0.127,,2.035
5642,TICKET_ID_WAITING_4KOGAN,0.794,0.126,,2.035
5643,TICKET_ID_WAITING_4KOGAN,0.792,0.125,,2.034
5644,TICKET_ID_WAITING_4KOGAN,0.79,0.123,,2.033
5645,TICKET_ID_WAITING_4KOGAN,0.788,0.122,,2.033
5646,TICKET_ID_WAITING_4KOGAN,0.787,0.121,,2.033
5647,TICKET_ID_WAITING_4KOGAN,0.785,0.121,,2.032
5648,TICKET_ID_WAITING_4KOGAN,0.784,0.119,,2.032
5649,TICKET_ID_WAITING_4KOGAN,0.782,0.118,,2.031
5650,TICKET_ID_WAITING_4KOGAN,0.781,0.118,,2.031
5651,TICKET_ID_WAITING_4KOGAN,0.779,0.117,,2.031
5652,TICKET_ID_WAITING_4KOGAN,0.778,0.114,,2.031
5653,TICKET_ID_WAITING_4KOGAN,0.775,0.114,,2.029
5654,TICKET_ID_WAITING_4KOGAN,0.774,0.113,,2.03
5655,TICKET_ID_WAITING_4KOGAN,0.772,0.111,,2.028
5656,TICKET_ID_WAITING_4KOGAN,0.771,0.111,,2.029
5657,TICKET_ID_WAITING_4KOGAN,0.769,0.109,,2.028
5658,TICKET_ID_WAITING_4KOGAN,0.767,0.109,,2.028
5659,TICKET_ID_WAITING_4KOGAN,0.765,0.107,,2.027
5660,TICKET_ID_WAITING_4KOGAN,0.764,0.106,,2.027
5661,TICKET_ID_WAITING_4KOGAN,0.762,0.105,,2.026
5662,TICKET_ID_WAITING_4KOGAN,0.76,0.105,,2.026
5663,TICKET_ID_WAITING_4KOGAN,0.759,0.103,,2.026
5664,TICKET_ID_WAITING_4KOGAN,0.757,0.102,,2.026
5665,TICKET_ID_WAITING_4KOGAN,0.755,0.101,,2.025
5666,TICKET_ID_WAITING_4KOGAN,0.754,0.101,,2.024
5667,TICKET_ID_WAITING_4KOGAN,0.752,0.098,,2.024
5668,TICKET_ID_WAITING_4KOGAN,0.751,0.098,,2.023
5669,TICKET_ID_WAITING_4KOGAN,0.75,0.097,,2.024
5670,TICKET_ID_WAITING_4KOGAN,0.748,0.096,,2.023
5671,TICKET_ID_WAITING_4KOGAN,0.745,0.095,,2.021
5672,TICKET_ID_WAITING_4KOGAN,0.744,0.094,,2.021
5673,TICKET_ID_WAITING_4KOGAN,0.742,0.093,,2.021
5674,TICKET_ID_WAITING_4KOGAN,0.741,0.092,,2.02
5675,TICKET_ID_WAITING_4KOGAN,0.74,0.091,,2.02
5676,TICKET_ID_WAITING_4KOGAN,0.738,0.09,,2.021
5677,TICKET_ID_WAITING_4KOGAN,0.735,0.089,,2.019
5678,TICKET_ID_WAITING_4KOGAN,0.734,0.088,,2.019
5679,TICKET_ID_WAITING_4KOGAN,0.732,0.088,,2.018
5680,TICKET_ID_WAITING_4KOGAN,0.731,0.087,,2.018
5681,TICKET_ID_WAITING_4KOGAN,0.729,0.086,,2.018
5682,TICKET_ID_WAITING_4KOGAN,0.728,0.083,,2.017
5683,TICKET_ID_WAITING_4KOGAN,0.725,0.083,,2.016
5684,TICKET_ID_WAITING_4KOGAN,0.724,0.083,,2.016
5685,TICKET_ID_WAITING_4KOGAN,0.722,0.081,,2.015
5686,TICKET_ID_WAITING_4KOGAN,0.721,0.08,,2.015
5687,TICKET_ID_WAITING_4KOGAN,0.719,0.078,,2.015
5688,TICKET_ID_WAITING_4KOGAN,0.717,0.078,,2.015
5689,TICKET_ID_WAITING_4KOGAN,0.715,0.077,,2.013
5690,TICKET_ID_WAITING_4KOGAN,0.714,0.075,,2.013
5691,TICKET_ID_WAITING_4KOGAN,0.712,0.075,,2.012
5692,TICKET_ID_WAITING_4KOGAN,0.71,0.073,,2.012
5693,TICKET_ID_WAITING_4KOGAN,0.709,0.072,,2.012
5694,TICKET_ID_WAITING_4KOGAN,0.707,0.071,,2.013
5695,TICKET_ID_WAITING_4KOGAN,0.705,0.07,,2.011
5696,TICKET_ID_WAITING_4KOGAN,0.704,0.07,,2.011
5697,TICKET_ID_WAITING_4KOGAN,0.702,0.067,,2.011
5698,TICKET_ID_WAITING_4KOGAN,0.701,0.067,,2.011
5699,TICKET_ID_WAITING_4KOGAN,0.699,0.059,,2.011
5700,TICKET_ID_WAITING_4KOGAN,0.698,0.057,,2.011
5701,TICKET_ID_WAITING_4KOGAN,0.695,0.056,,2.009
5702,TICKET_ID_WAITING_4KOGAN,0.694,0.055,,2.009
5703,TICKET_ID_WAITING_4KOGAN,0.692,0.055,,2.009
5704,TICKET_ID_WAITING_4KOGAN,0.691,0.055,,2.008
5705,TICKET_ID_WAITING_4KOGAN,0.689,0.053,,2.009
5706,TICKET_ID_WAITING_4KOGAN,0.685,0.052,,2.006
5707,TICKET_ID_WAITING_4KOGAN,0.684,0.052,,2.005
5708,TICKET_ID_WAITING_4KOGAN,0.682,0.051,,2.005
5709,TICKET_ID_WAITING_4KOGAN,0.68,0.05,,2.004
5710,TICKET_ID_WAITING_4KOGAN,0.679,0.049,,2.004
5711,TICKET_ID_WAITING_4KOGAN,0.677,0.049,,2.005
5712,TICKET_ID_WAITING_4KOGAN,0.675,0.048,,2.003
5713,TICKET_ID_WAITING_4KOGAN,0.673,0.046,,2.002
5714,TICKET_ID_WAITING_4KOGAN,0.672,0.045,,2.001
5715,TICKET_ID_WAITING_4KOGAN,0.67,0.044,,2.001
5716,TICKET_ID_WAITING_4KOGAN,0.669,0.042,,2.001
5717,TICKET_ID_WAITING_4KOGAN,0.667,0.041,,2.0
5718,TICKET_ID_WAITING_4KOGAN,0.665,0.041,,1.999
5719,TICKET_ID_WAITING_4KOGAN,0.663,0.04,,1.999
5720,TICKET_ID_WAITING_4KOGAN,0.662,0.039,,1.999
5721,TICKET_ID_WAITING_4KOGAN,0.66,0.039,,1.998
5722,TICKET_ID_WAITING_4KOGAN,0.658,0.038,,1.999
5723,TICKET_ID_WAITING_4KOGAN,0.658,0.037,,1.998
5724,TICKET_ID_WAITING_4KOGAN,0.655,0.037,,1.997
5725,TICKET_ID_WAITING_4KOGAN,0.653,0.035,,1.997
5726,TICKET_ID_WAITING_4KOGAN,0.652,0.035,,1.996
5727,TICKET_ID_WAITING_4KOGAN,0.65,0.034,,1.996
5728,TICKET_ID_WAITING_4KOGAN,0.649,0.034,,1.996
5729,TICKET_ID_WAITING_4KOGAN,0.647,0.032,,1.995
5730,TICKET_ID_WAITING_4KOGAN,0.645,0.031,,1.994
5731,TICKET_ID_WAITING_4KOGAN,0.644,0.03,,1.993
5732,TICKET_ID_WAITING_4KOGAN,0.641,0.03,,1.993
5733,TICKET_ID_WAITING_4KOGAN,0.64,0.028,,1.992
